company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Apple
Amazon,Software Engineer,257000,"Seattle, WA",6.0,0.0,160000.0,43000.0,0,0,0,0,0,False
Amazon,Product Manager,500000,"Seattle, WA",20.0,0.0,160000.0,311000.0,0,0,0,0,0,False
Amazon,Software Engineer,210000,"San Francisco, CA",6.0,4.0,148000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,268000,"Seattle, WA",4.0,4.0,145000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,115000,"Chennai, TN, India",11.0,9.0,80000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,290000,"Cupertino, CA",3.0,0.0,180000.0,45000.0,0,0,0,0,0,False
Amazon,Product Manager,360000,"San Francisco, CA",10.0,1.0,180000.0,80000.0,0,0,0,0,0,False
Amazon,Software Engineer,201000,"Seattle, WA",4.0,4.0,149000.0,2000.0,0,1,0,0,0,False
Amazon,Software Engineer,159000,"Seattle, WA",7.0,2.0,125000.0,27000.0,0,1,0,0,0,False
Amazon,Software Engineer,154000,"Seattle, WA",2.0,2.0,106000.0,30000.0,0,0,0,0,0,False
Amazon,Recruiter,111000,"San Francisco, CA",2.0,1.0,84000.0,15000.0,1,0,0,0,0,False
Amazon,Software Engineer,40000,"Hyderabad, TS, India",2.0,1.0,20000.0,8000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,180000,"Sydney, NS, Australia",17.0,3.0,120000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,165000,"Seattle, WA",7.0,3.0,128000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,204000,"Seattle, WA",3.0,2.0,144000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,220000,"Seattle, WA",5.0,0.0,130000.0,30000.0,1,0,0,0,0,False
Amazon,Solution Architect,252000,"Minneapolis, MN",10.0,0.0,252000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,253000,"San Francisco, CA",3.0,3.0,162000.0,16000.0,0,1,0,0,0,False
Amazon,Software Engineer,192000,"Seattle, WA",6.0,6.0,157000.0,0.0,0,0,1,0,0,False
Amazon,Hardware Engineer,225000,"Sunnyvale, CA",9.0,0.0,175000.0,40000.0,1,0,0,0,0,False
Amazon,Product Designer,315000,"San Francisco, CA",15.0,4.0,185000.0,0.0,1,0,0,0,0,False
Amazon,Business Analyst,84000,"London, EN, United Kingdom",4.0,0.0,78000.0,0.0,0,1,0,0,0,False
Amazon,Technical Program Manager,250000,"Seattle, WA",20.0,3.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,430000,"Seattle, WA",16.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,357000,"Seattle, WA",10.0,6.0,157000.0,0.0,0,0,1,0,0,False
Amazon,Recruiter,90000,"Seattle, WA",3.0,1.0,90000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,208000,"Vancouver, BC, Canada",15.0,2.0,98000.0,0.0,0,0,0,0,0,False
Amazon,Sales,300000,"Raleigh, NC",10.0,0.0,156000.0,100000.0,0,0,0,0,0,False
Amazon,Solution Architect,153000,"Sydney, NS, Australia",4.0,2.0,120000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,170000,"Seattle, WA",2.0,2.0,128000.0,0.0,1,0,0,0,0,False
Amazon,Data Scientist,250000,"Seattle, WA",8.0,4.0,145000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,165000,"San Diego, CA",3.0,1.0,135000.0,27000.0,1,0,0,0,0,False
Amazon,Software Engineer,176000,"San Francisco, CA",0.0,0.0,134000.0,17000.0,0,1,0,0,0,False
Amazon,Software Engineer,335000,"Seattle, WA",6.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Seattle, WA",3.0,0.0,135000.0,30000.0,0,0,0,0,0,False
Amazon,Product Manager,268000,"Seattle, WA",8.0,4.0,148000.0,0.0,0,0,0,0,0,False
Amazon,Sales,256000,"Seattle, WA",10.0,2.0,132000.0,72000.0,0,0,0,0,0,False
Amazon,Sales,240000,"Austin, TX",7.0,1.0,180000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,136000,"Boston, MA",0.0,0.0,116000.0,0.0,1,0,0,0,0,False
Amazon,Product Manager,150000,"Seattle, WA",4.0,0.0,125000.0,20000.0,1,0,0,0,0,False
Amazon,Solution Architect,240000,"San Francisco, CA",10.0,0.0,170000.0,0.0,0,0,0,0,1,False
Amazon,Technical Program Manager,175000,"Seattle, WA",14.0,2.0,132000.0,34000.0,0,1,0,0,0,False
Amazon,Data Scientist,154000,"Seattle, WA",0.0,0.0,120000.0,30000.0,0,0,0,0,0,False
Amazon,Marketing,185000,"Seattle, WA",15.0,3.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,245000,"Seattle, WA",2.0,0.0,158000.0,78000.0,1,0,0,0,0,False
Amazon,Software Engineer,284000,"Seattle, WA",11.0,3.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Herndon, VA",0.0,0.0,115000.0,15000.0,0,1,0,0,0,False
Amazon,Software Engineer,135000,"Seattle, WA",0.0,0.0,128000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,235000,"Seattle, WA",6.0,1.0,140000.0,43000.0,0,1,0,0,0,False
Amazon,Software Engineer,200000,"San Luis Obispo, CA",4.0,4.0,126000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,132000,"Seattle, WA",1.0,1.0,108000.0,11000.0,1,0,0,0,0,False
Amazon,Hardware Engineer,375000,"San Francisco, CA",10.0,1.0,185000.0,90000.0,0,0,0,0,0,False
Amazon,Software Engineer,146000,"Seattle, WA",6.0,2.0,124000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,253000,"Santa Monica, CA",8.0,0.0,156000.0,85000.0,0,0,0,0,0,False
Amazon,Software Engineer,300000,"Seattle, WA",10.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",2.0,1.0,125000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,68000,"Bangalore, KA, India",6.0,0.0,41000.0,23000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,500000,"Sunnyvale, CA",20.0,0.0,175000.0,25000.0,1,0,0,0,0,False
Amazon,Software Engineer,216000,"Irvine, CA",3.0,3.0,144000.0,0.0,1,0,0,0,0,False
Amazon,Product Manager,198000,"Seattle, WA",7.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,116000,"Arlington, VA",0.0,0.0,116000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,473000,"Sunnyvale, CA",15.0,7.0,176000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,162000,"Seattle, WA",2.0,1.0,125000.0,32000.0,0,1,0,0,0,False
Amazon,Software Engineer,210000,"San Francisco, CA",4.0,2.0,152000.0,50000.0,0,0,0,0,0,False
Amazon,Product Manager,254000,"Seattle, WA",12.0,2.0,154000.0,0.0,0,0,0,0,0,False
Amazon,Product Designer,150000,"Seattle, WA",9.0,7.0,100000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,219000,"Seattle, WA",11.0,0.0,151000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,153000,"Seattle, WA",0.0,0.0,116000.0,15000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,275000,"Sunnyvale, CA",14.0,4.0,175000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,215000,"Sunnyvale, CA",5.0,3.0,165000.0,0.0,1,0,0,0,0,False
Amazon,Product Manager,205000,"Seattle, WA",4.0,0.0,145000.0,24000.0,0,1,0,0,0,False
Amazon,Product Manager,172000,"Dublin, DN, Ireland",9.0,0.0,122000.0,19000.0,0,0,0,0,0,False
Amazon,Software Engineer,323000,"Seattle, WA",5.0,3.0,155000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,375000,"Seattle, WA",15.0,9.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,185000,"Nashville, TN",6.0,0.0,139000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,267000,"San Luis Obispo, CA",10.0,8.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,166000,"Seattle, WA",0.0,0.0,116000.0,30000.0,1,0,0,0,0,False
Amazon,Software Engineer,160000,"Irvine, CA",1.0,1.0,115000.0,15000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,510000,"Seattle, WA",22.0,16.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Sales,250000,"Seattle, WA",4.0,4.0,85000.0,40000.0,0,1,0,0,0,False
Amazon,Software Engineer,200000,"San Francisco, CA",2.0,2.0,150000.0,10000.0,0,0,0,0,0,False
Amazon,Human Resources,46000,"Hyderabad, TS, India",14.0,1.0,38000.0,0.0,1,0,0,0,0,False
Amazon,Human Resources,10000,"Chennai, TN, India",5.0,1.0,10000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,90000,"Bengaluru, KA, India",7.0,6.0,60000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,167000,"Seattle, WA",2.0,0.0,127000.0,20000.0,0,0,0,0,0,False
Amazon,Product Manager,750000,"Seattle, WA",20.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Recruiter,114000,"Seattle, WA",7.0,2.0,90000.0,22000.0,0,0,0,0,1,False
Amazon,Product Manager,79000,"Munich, BY, Germany",4.0,2.0,64000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,168000,"Seattle, WA",0.0,0.0,116000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,165000,"Seattle, WA",0.0,0.0,112000.0,33000.0,0,1,0,0,0,False
Amazon,Software Engineer,254000,"Seattle, WA",10.0,5.0,144000.0,0.0,0,0,0,0,0,False
Amazon,Business Analyst,150000,"San Francisco, CA",1.0,0.0,110000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,157000,"Seattle, WA",6.0,2.0,124000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,130000,"Toronto, ON, Canada",2.0,2.0,100000.0,10000.0,0,0,0,0,0,False
Amazon,Product Manager,258000,"Seattle, WA",12.0,8.0,136000.0,0.0,1,0,0,0,0,False
Amazon,Product Manager,232000,"Seattle, WA",5.0,0.0,155000.0,31000.0,0,0,0,0,0,False
Amazon,Product Manager,240000,"Seattle, WA",15.0,4.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,164000,"Seattle, WA",5.0,0.0,112000.0,25000.0,1,0,0,0,0,False
Amazon,Software Engineer,172000,"Seattle, WA",2.0,0.0,140000.0,12000.0,0,1,0,0,0,False
Amazon,Software Engineer,241000,"Palo Alto, CA",3.0,3.0,163000.0,6000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,350000,"Sunnyvale, CA",10.0,3.0,170000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Santa Barbara, CA",1.0,0.0,123000.0,34000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,285000,"Seattle, WA",12.0,6.0,145000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,195000,"Vancouver, BC, Canada",7.0,4.0,125000.0,10000.0,1,0,0,0,0,False
Amazon,Data Scientist,225000,"Seattle, WA",1.0,1.0,155000.0,0.0,1,0,0,0,0,False
Amazon,Business Analyst,110000,"Seattle, WA",3.0,0.0,90000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,55000,"Bengaluru, KA, India",10.0,0.0,40000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,268000,"New York, NY",5.0,0.0,160000.0,93000.0,1,0,0,0,0,False
Amazon,Sales,140000,"Seattle, WA",3.0,0.0,80000.0,50000.0,0,0,0,0,0,False
Amazon,Software Engineer,100000,"Delhi, DL, India",11.0,3.0,40000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,370000,"Santa Cruz, CA",17.0,1.0,185000.0,65000.0,0,0,0,0,0,False
Amazon,Software Engineer,336000,"San Francisco, CA",10.0,2.0,180000.0,7000.0,0,0,0,0,0,False
Amazon,Data Scientist,710000,"Seattle, WA",13.0,1.0,160000.0,175000.0,0,0,0,0,0,False
Amazon,Recruiter,69000,"Dallas, TX",4.0,1.0,64000.0,5000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,330000,"Herndon, VA",20.0,2.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,264000,"Palo Alto, CA",7.0,4.0,173000.0,0.0,0,0,0,0,0,False
Amazon,Sales,280000,"Seattle, WA",7.0,1.0,150000.0,65000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,83000,"Bangalore, KA, India",15.0,1.0,63000.0,16000.0,0,0,0,0,0,False
Amazon,Software Engineer,75000,"London, EN, United Kingdom",2.0,0.0,54000.0,20000.0,1,0,0,0,0,False
Amazon,Software Engineer,139000,"Munich, BY, Germany",7.0,3.0,106000.0,1000.0,1,0,0,0,0,False
Amazon,Software Engineer,168000,"Herndon, VA",0.0,0.0,116000.0,30000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,250000,"Seattle, WA",10.0,1.0,150000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,800000,"Seattle, WA",28.0,1.0,160000.0,540000.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",13.0,10.0,142000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,250000,"Arlington, VA",0.0,0.0,150000.0,90000.0,0,1,0,0,0,False
Amazon,Data Scientist,240000,"Seattle, WA",7.0,5.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,190000,"Seattle, WA",5.0,1.0,144000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,170000,"Seattle, WA",1.0,0.0,130000.0,36000.0,1,0,0,0,0,False
Amazon,Business Analyst,106000,"Seattle, WA",5.0,1.0,90000.0,6000.0,0,0,0,0,0,False
Amazon,Software Engineer,185000,"San Francisco, CA",2.0,1.0,140000.0,35000.0,0,0,0,0,0,False
Amazon,Recruiter,200000,"Bellevue, WA",20.0,1.0,150000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,179000,"Seattle, WA",3.0,0.0,130000.0,45000.0,1,0,0,0,0,False
Amazon,Software Engineer,305000,"Seattle, WA",6.0,3.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,197000,"Seattle, WA",5.0,5.0,137000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,850000,"San Francisco, CA",20.0,6.0,185000.0,0.0,0,0,0,0,0,False
Amazon,Hardware Engineer,178000,"Seattle, WA",7.0,1.0,133000.0,35000.0,0,1,0,0,0,False
Amazon,Product Manager,256000,"Delhi, DL, India",17.0,5.0,138000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,300000,"Seattle, WA",7.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Hardware Engineer,370000,"Bellevue, WA",14.0,1.0,160000.0,100000.0,1,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",3.0,3.0,140000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,207000,"Seattle, WA",6.0,2.0,147000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,230000,"Irvine, CA",14.0,1.0,145000.0,75000.0,0,0,0,0,0,False
Amazon,Marketing,300000,"Seattle, WA",20.0,1.0,160000.0,120000.0,0,0,0,0,0,False
Amazon,Software Engineer,225000,"Seattle, WA",3.0,3.0,144000.0,0.0,0,1,0,0,0,False
Amazon,Marketing,198000,"Seattle, WA",10.0,4.0,135000.0,0.0,1,0,0,0,0,False
Amazon,Product Manager,337000,"Seattle, WA",15.0,1.0,155000.0,173000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,132000,"Vancouver, BC, Canada",12.0,0.0,85000.0,20000.0,0,1,0,0,0,False
Amazon,Software Engineer,270000,"Seattle, WA",10.0,6.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,153000,"Vancouver, BC, Canada",5.0,0.0,120000.0,30000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,255000,"Portland, OR",16.0,0.0,160000.0,45000.0,0,1,0,0,0,False
Amazon,Marketing,200000,"San Francisco, CA",13.0,6.0,180000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,247000,"New York, NY",4.0,0.0,165000.0,33000.0,0,1,0,0,0,False
Amazon,Software Engineer,218000,"Seattle, WA",3.0,0.0,152000.0,29000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,140000,"Seattle, WA",5.0,3.0,98000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,168000,"Seattle, WA",2.0,0.0,135000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,195000,"Seattle, WA",2.0,2.0,144000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,171000,"Seattle, WA",4.0,1.0,123000.0,0.0,1,0,0,0,0,False
Amazon,Solution Architect,132000,"Austin, TX",0.0,0.0,102000.0,26000.0,0,1,0,0,0,False
Amazon,Software Engineer,155000,"Graz, ST, Austria",3.0,3.0,95000.0,0.0,0,0,1,0,0,False
Amazon,Product Manager,265000,"Palo Alto, CA",10.0,1.0,162000.0,3000.0,0,0,0,0,0,False
Amazon,Software Engineer,95000,"Berlin, BE, Germany",4.0,0.0,76000.0,17000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,422000,"Seattle, WA",15.0,0.0,160000.0,225000.0,1,0,0,0,0,False
Amazon,Software Engineer,100000,"Dublin, DN, Ireland",0.0,0.0,75000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",0.0,0.0,116000.0,15000.0,0,0,0,0,0,False
Amazon,Product Manager,360000,"New York, NY",12.0,3.0,180000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,153000,"Seattle, WA",1.0,1.0,110000.0,25000.0,0,0,0,0,0,False
Amazon,Business Analyst,185000,"Seattle, WA",8.0,0.0,145000.0,40000.0,0,0,0,0,0,False
Amazon,Product Manager,625000,"Sunnyvale, CA",25.0,2.0,185000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,179000,"New York, NY",0.0,0.0,128000.0,47000.0,0,0,0,0,0,False
Amazon,Software Engineer,218000,"Tempe, AZ",5.0,0.0,154000.0,58000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Seattle, WA",4.0,0.0,138000.0,20000.0,1,0,0,0,0,False
Amazon,Software Engineer,172000,"New York, NY",0.0,0.0,128000.0,20000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,480000,"Denver, CO",15.0,3.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,84000,"London, EN, United Kingdom",1.0,1.0,59000.0,15000.0,1,0,0,0,0,False
Amazon,Software Engineer,148000,"Herndon, VA",1.0,1.0,108000.0,20000.0,0,1,0,0,0,False
Amazon,Software Engineer,295000,"San Francisco, CA",7.0,5.0,185000.0,0.0,0,0,0,0,0,False
Amazon,Business Analyst,92000,"Seattle, WA",1.0,1.0,69000.0,10000.0,1,0,0,0,0,False
Amazon,Software Engineer,207000,"Seattle, WA",5.0,5.0,144000.0,0.0,0,1,0,0,0,False
Amazon,Hardware Engineer,135000,"Seattle, WA",4.0,1.0,102000.0,20000.0,0,1,0,0,0,False
Amazon,Sales,240000,"New York, NY",7.0,1.0,160000.0,60000.0,0,0,0,0,0,False
Amazon,Software Engineer,199000,"Seattle, WA",4.0,3.0,145000.0,2000.0,0,0,0,0,0,False
Amazon,Software Engineer,83000,"Edinburgh, SC, United Kingdom",7.0,2.0,59000.0,12000.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,300000,"Seattle, WA",10.0,2.0,160000.0,20000.0,0,1,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",2.0,2.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Business Analyst,120000,"Seattle, WA",2.0,2.0,90000.0,10000.0,1,0,0,0,0,False
Amazon,Software Engineer,179000,"Seattle, WA",2.0,0.0,128000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,112000,"Bengaluru, KA, India",13.0,4.0,71000.0,0.0,1,0,0,0,0,False
Amazon,Product Manager,235000,"Seattle, WA",8.0,6.0,147000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,222000,"Los Angeles, CA",5.0,2.0,152000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,300000,"Boston, MA",9.0,1.0,160000.0,100000.0,1,0,0,0,0,False
Amazon,Software Engineer,167000,"Vancouver, BC, Canada",5.0,0.0,120000.0,22000.0,0,1,0,0,0,False
Amazon,Marketing,200000,"Seattle, WA",10.0,6.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,400000,"New York, NY",12.0,0.0,160000.0,95000.0,0,0,0,0,0,False
Amazon,Software Engineer,305000,"Sunnyvale, CA",8.0,0.0,175000.0,118000.0,1,0,0,0,0,False
Amazon,Software Engineer,214000,"Seattle, WA",3.0,3.0,144000.0,0.0,1,0,0,0,0,False
Amazon,Technical Program Manager,215000,"Sunnyvale, CA",5.0,0.0,161000.0,23000.0,1,0,0,0,0,False
Amazon,Human Resources,254000,"Edison, NJ",15.0,0.0,154000.0,90000.0,0,0,0,0,0,False
Amazon,Product Manager,170000,"Bangalore, KA, India",10.0,1.0,100000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"Seattle, WA",10.0,3.0,140000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,173000,"Seattle, WA",1.0,0.0,134000.0,17000.0,1,0,0,0,0,False
Amazon,Software Engineer,93000,"Berlin, BE, Germany",2.0,0.0,73000.0,20000.0,0,1,0,0,0,False
Amazon,Product Manager,260000,"Seattle, WA",5.0,0.0,130000.0,35000.0,1,0,0,0,0,False
Amazon,Product Manager,360000,"Seattle, WA",9.0,3.0,150000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,27000,"Bangalore, KA, India",2.0,1.0,20000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,280000,"Seattle, WA",10.0,8.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,155000,"Seattle, WA",1.0,1.0,120000.0,5000.0,0,0,0,0,0,False
Amazon,Sales,180000,"Seattle, WA",7.0,0.0,120000.0,55000.0,0,1,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",2.0,2.0,115000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"Seattle, WA",5.0,4.0,140000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,216000,"Seattle, WA",3.0,3.0,143000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,208000,"Herndon, VA",4.0,0.0,152000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",0.0,0.0,116000.0,32000.0,0,0,0,0,0,False
Amazon,Software Engineer,163000,"Sunnyvale, CA",0.0,0.0,128000.0,30000.0,0,1,0,0,0,False
Amazon,Product Designer,169000,"Seattle, WA",2.0,2.0,110000.0,14000.0,0,0,0,0,0,False
Amazon,Product Manager,203000,"Seattle, WA",10.0,3.0,128000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,147000,"Seattle, WA",0.0,0.0,116000.0,27000.0,0,1,0,0,0,False
Amazon,Software Engineer,147000,"Seattle, WA",6.0,1.0,124000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,210000,"Seattle, WA",12.0,7.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,127000,"Seattle, WA",3.0,0.0,105000.0,23000.0,0,0,0,0,0,False
Amazon,Software Engineer,415000,"Seattle, WA",36.0,15.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Product Designer,196000,"Seattle, WA",8.0,0.0,132000.0,40000.0,0,1,0,0,0,False
Amazon,Software Engineer,200000,"Arlington, VA",2.0,0.0,150000.0,47000.0,0,1,0,0,0,False
Amazon,Software Engineer,425000,"Seattle, WA",12.0,10.0,154000.0,0.0,0,0,0,0,0,False
Amazon,Human Resources,250000,"Seattle, WA",12.0,8.0,140000.0,0.0,1,0,0,0,0,False
Amazon,Marketing,204000,"Seattle, WA",8.0,5.0,132000.0,0.0,0,1,0,0,0,False
Amazon,Technical Program Manager,196000,"Seattle, WA",12.0,3.0,132000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,212000,"Austin, TX",5.0,4.0,145000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,180000,"Palo Alto, CA",1.0,0.0,134000.0,41000.0,0,0,0,0,0,False
Amazon,Software Engineer,61000,"Hyderabad, TS, India",7.0,1.0,40000.0,21000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,343000,"Seattle, WA",24.0,7.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Human Resources,88000,"Tracy, CA",25.0,0.0,80000.0,0.0,1,0,0,0,0,False
Amazon,Technical Program Manager,300000,"Seattle, WA",8.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Washington, DC",0.0,0.0,100000.0,10000.0,0,1,0,0,0,False
Amazon,Software Engineer,268000,"San Francisco, CA",4.0,4.0,172000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,252000,"Seattle, WA",3.0,0.0,152000.0,90000.0,1,0,0,0,0,False
Amazon,Business Analyst,85000,"Seattle, WA",1.0,0.0,73000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,290000,"Cupertino, CA",3.0,0.0,178000.0,47000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,247000,"New York, NY",24.0,1.0,175000.0,65000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,190000,"New York, NY",13.0,2.0,130000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,400000,"New York, NY",6.0,0.0,185000.0,100000.0,0,0,0,0,0,False
Amazon,Solution Architect,324000,"New York, NY",15.0,1.0,182000.0,124000.0,0,0,0,0,0,False
Amazon,Software Engineer,205000,"Seattle, WA",4.0,1.0,155000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,280000,"Seattle, WA",12.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,255000,"San Diego, CA",10.0,3.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Technical Program Manager,250000,"Seattle, WA",20.0,3.0,155000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,130000,"Berlin, BE, Germany",5.0,0.0,101000.0,9000.0,0,1,0,0,0,False
Amazon,Data Scientist,150000,"Seattle, WA",4.0,1.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,310000,"Seattle, WA",15.0,5.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,150000,"Vancouver, BC, Canada",7.0,0.0,100000.0,45000.0,0,1,0,0,0,False
Amazon,Software Engineer,193000,"San Jose, CA",0.0,0.0,140000.0,47000.0,0,0,0,0,0,False
Amazon,Data Scientist,600000,"Seattle, WA",20.0,0.0,165000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,137000,"Seattle, WA",2.0,0.0,115000.0,9000.0,1,0,0,0,0,False
Amazon,Software Engineer,129000,"Seattle, WA",1.0,1.0,116000.0,13000.0,0,1,0,0,0,False
Amazon,Software Engineer,185000,"Santa Clara, CA",0.0,0.0,128000.0,33000.0,0,0,0,0,0,False
Amazon,Software Engineer,747000,"San Francisco, CA",12.0,1.0,185000.0,505000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,1160000,"Seattle, WA",20.0,7.0,160000.0,0.0,0,0,0,0,0,False
