company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Amazon
Apple,Software Engineer,183000,"Cupertino, CA",2.0,0.0,130000.0,35000.0,1,0,0,0,0,False
Apple,Software Engineer,165000,"Austin, TX",2.0,0.0,105000.0,15000.0,0,1,0,0,0,False
Apple,Software Engineer,226000,"Austin, TX",22.0,1.0,165000.0,25000.0,1,0,0,0,0,False
Apple,Hardware Engineer,150000,"Shenzhen, GD, China",10.0,5.0,90000.0,10000.0,1,0,0,0,0,False
Apple,Software Engineer,248000,"Cupertino, CA",4.0,0.0,170000.0,40000.0,0,1,0,0,0,False
Apple,Software Engineer,270000,"Zurich, ZH, Switzerland",15.0,2.0,211000.0,20000.0,0,0,1,0,0,False
Apple,Hardware Engineer,260000,"Cupertino, CA",7.0,0.0,180000.0,30000.0,1,0,0,0,0,False
Apple,Software Engineer,355000,"Cupertino, CA",5.0,0.0,200000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,248000,"Cupertino, CA",5.0,2.0,160000.0,18000.0,0,0,1,0,0,False
Apple,Hardware Engineer,250000,"Cupertino, CA",10.0,2.0,170000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,238000,"Cupertino, CA",2.0,2.0,144000.0,14000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,173000,"San Francisco, CA",2.0,2.0,130000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,305000,"Cupertino, CA",6.0,0.0,200000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,239000,"Cupertino, CA",4.0,0.0,160000.0,16000.0,0,0,0,0,0,False
Apple,Data Scientist,200000,"Cupertino, CA",0.0,0.0,130000.0,35000.0,1,0,0,0,0,False
Apple,Software Engineer,232000,"Austin, TX",12.0,1.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,240000,"Austin, TX",8.0,0.0,175000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,240000,"Cupertino, CA",3.0,3.0,170000.0,15000.0,0,0,1,0,0,False
Apple,Software Engineer,425000,"Sunnyvale, CA",10.0,3.0,200000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,192000,"Cupertino, CA",2.0,2.0,143000.0,18000.0,1,0,0,0,0,False
Apple,Hardware Engineer,175000,"Cupertino, CA",6.0,1.0,140000.0,10000.0,0,0,1,0,0,False
Apple,Software Engineer,370000,"Cupertino, CA",8.0,3.0,180000.0,30000.0,0,1,0,0,0,False
Apple,Hardware Engineer,400000,"Cupertino, CA",10.0,3.0,190000.0,30000.0,0,0,1,0,0,False
Apple,Software Engineer,308000,"Cupertino, CA",5.0,0.0,170000.0,100000.0,1,0,0,0,0,False
Apple,Human Resources,250000,"Austin, TX",12.0,1.0,185000.0,24000.0,0,0,0,0,0,False
Apple,Data Scientist,215000,"Cupertino, CA",2.0,1.0,170000.0,17000.0,0,0,1,0,0,False
Apple,Data Scientist,167000,"London, EN, United Kingdom",3.0,0.0,116000.0,12000.0,0,0,0,0,0,False
Apple,Technical Program Manager,211000,"Cupertino, CA",5.0,0.0,160000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,148000,"Cupertino, CA",0.0,0.0,125000.0,0.0,0,1,0,0,0,False
Apple,Software Engineer,235000,"Cupertino, CA",5.0,0.0,155000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,460000,"Cupertino, CA",6.0,0.0,215000.0,32000.0,0,0,1,0,0,False
Apple,Hardware Engineer,238000,"San Francisco, CA",10.0,0.0,180000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineer,194000,"Cupertino, CA",2.0,0.0,144000.0,10000.0,1,0,0,0,0,False
Apple,Data Scientist,292000,"Cupertino, CA",15.0,2.0,195000.0,30000.0,0,0,1,0,0,False
Apple,Software Engineer,300000,"Sunnyvale, CA",9.0,7.0,180000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,282000,"Austin, TX",6.0,1.0,157000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,245000,"San Diego, CA",5.0,0.0,172000.0,17000.0,0,1,0,0,0,False
Apple,Product Manager,134000,"Cupertino, CA",1.0,1.0,120000.0,4000.0,0,0,0,0,0,False
Apple,Human Resources,250000,"Cupertino, CA",12.0,1.0,190000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,184000,"Cupertino, CA",4.0,2.0,148000.0,6000.0,1,0,0,0,0,False
Apple,Software Engineer,460000,"Cupertino, CA",15.0,5.0,230000.0,30000.0,0,0,1,0,0,False
Apple,Product Manager,310000,"Cupertino, CA",4.0,4.0,166000.0,34000.0,0,0,0,0,0,False
Apple,Software Engineer,304000,"Cupertino, CA",4.0,0.0,185000.0,35000.0,1,0,0,0,0,False
Apple,Business Analyst,191000,"Cupertino, CA",8.0,1.0,140000.0,25000.0,0,1,0,0,0,False
Apple,Software Engineer,400000,"Seattle, WA",8.0,0.0,195000.0,55000.0,0,1,0,0,0,False
Apple,Software Engineering Manager,420000,"Cupertino, CA",15.0,5.0,200000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,315000,"Seattle, WA",4.0,1.0,155000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,538000,"Cupertino, CA",5.0,5.0,208000.0,10000.0,0,1,0,0,0,False
Apple,Software Engineer,112000,"Paris, IL, France",3.0,0.0,82000.0,8000.0,1,0,0,0,0,False
Apple,Technical Program Manager,270000,"Cupertino, CA",11.0,0.0,180000.0,50000.0,0,1,0,0,0,False
Apple,Hardware Engineer,210000,"Santa Clara, CA",2.0,0.0,155000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,500000,"Cupertino, CA",15.0,7.0,250000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,268000,"Cupertino, CA",5.0,0.0,170000.0,60000.0,1,0,0,0,0,False
Apple,Software Engineer,524000,"Cupertino, CA",17.0,8.0,214000.0,60000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,640000,"Cupertino, CA",9.0,4.0,200000.0,40000.0,1,0,0,0,0,False
Apple,Hardware Engineer,160000,"Cupertino, CA",5.0,2.0,148000.0,6000.0,0,0,1,0,0,False
Apple,Hardware Engineer,235000,"San Francisco, CA",3.0,3.0,135000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",1.0,0.0,140000.0,50000.0,0,0,0,0,0,False
Apple,Hardware Engineer,208000,"Cupertino, CA",5.0,1.0,165000.0,10000.0,0,0,1,0,0,False
Apple,Data Scientist,407000,"Cupertino, CA",4.0,3.0,182000.0,25000.0,0,0,1,0,0,False
Apple,Hardware Engineer,194000,"Portland, OR",7.0,2.0,132000.0,12000.0,0,1,0,0,0,False
Apple,Data Scientist,310000,"Singapore, SG, Singapore",12.0,0.0,185000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,420000,"Cupertino, CA",16.0,5.0,195000.0,25000.0,0,1,0,0,0,False
Apple,Data Scientist,330000,"Cupertino, CA",8.0,0.0,180000.0,50000.0,1,0,0,0,0,False
Apple,Software Engineer,195000,"London, EN, United Kingdom",5.0,2.0,108000.0,16000.0,0,1,0,0,0,False
Apple,Software Engineering Manager,425000,"Cupertino, CA",5.0,5.0,205000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,212000,"Austin, TX",10.0,0.0,160000.0,16000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,600000,"Cupertino, CA",11.0,11.0,260000.0,70000.0,1,0,0,0,0,False
Apple,Product Manager,335000,"Cupertino, CA",4.0,0.0,180000.0,50000.0,1,0,0,0,0,False
Apple,Software Engineer,369000,"Cupertino, CA",12.0,0.0,194000.0,25000.0,0,1,0,0,0,False
Apple,Marketing,163000,"Cupertino, CA",5.0,1.0,140000.0,5000.0,0,1,0,0,0,False
Apple,Hardware Engineer,300000,"Cupertino, CA",6.0,6.0,165000.0,15000.0,1,0,0,0,0,False
Apple,Technical Program Manager,285000,"Cupertino, CA",6.0,4.0,168000.0,15000.0,0,1,0,0,0,False
Apple,Software Engineer,79000,"Hyderabad, TS, India",10.0,1.0,51000.0,5000.0,0,1,0,0,0,False
Apple,Human Resources,60000,"Cork, CK, Ireland",8.0,2.0,55000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,390000,"Cupertino, CA",5.0,4.0,180000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,280000,"Cupertino, CA",5.0,5.0,174000.0,19000.0,0,0,0,0,0,False
Apple,Hardware Engineer,145000,"Cupertino, CA",0.0,0.0,115000.0,20000.0,0,1,0,0,0,False
Apple,Business Analyst,184000,"San Francisco, CA",0.0,0.0,150000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,250000,"Austin, TX",7.0,0.0,175000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,232000,"Cupertino, CA",5.0,5.0,150000.0,22000.0,1,0,0,0,0,False
Apple,Software Engineer,313000,"San Francisco, CA",9.0,3.0,200000.0,50000.0,1,0,0,0,0,False
Apple,Hardware Engineer,430000,"San Jose, CA",20.0,6.0,190000.0,40000.0,0,0,0,0,0,False
Apple,Human Resources,295000,"San Jose, CA",15.0,0.0,215000.0,40000.0,1,0,0,0,0,False
Apple,Software Engineer,151000,"Cupertino, CA",10.0,5.0,141000.0,5000.0,0,1,0,0,0,False
Apple,Mechanical Engineer,200000,"Cupertino, CA",15.0,5.0,150000.0,10000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,218000,"San Francisco, CA",20.0,5.0,160000.0,18000.0,0,0,0,0,0,False
Apple,Hardware Engineer,250000,"Cupertino, CA",19.0,3.0,175000.0,10000.0,0,0,1,0,0,False
Apple,Software Engineer,180000,"Seattle, WA",0.0,0.0,132000.0,14000.0,1,0,0,0,0,False
Apple,Software Engineer,380000,"Sunnyvale, CA",17.0,5.0,195000.0,35000.0,0,1,0,0,0,False
Apple,Sales,128000,"Singapore, SG, Singapore",8.0,1.0,70000.0,50000.0,0,1,0,0,0,False
Apple,Hardware Engineer,260000,"Cupertino, CA",8.0,6.0,160000.0,10000.0,1,0,0,0,0,False
Apple,Software Engineer,260000,"Cupertino, CA",4.0,0.0,175000.0,48000.0,1,0,0,0,0,False
Apple,Software Engineer,293000,"New York, NY",15.0,0.0,200000.0,30000.0,1,0,0,0,0,False
Apple,Hardware Engineer,221000,"Cupertino, CA",4.0,4.0,146000.0,15000.0,1,0,0,0,0,False
Apple,Hardware Engineer,215000,"Cupertino, CA",15.0,2.0,174000.0,16000.0,0,0,0,0,0,False
Apple,Hardware Engineer,190000,"Cupertino, CA",0.0,0.0,135000.0,35000.0,1,0,0,0,0,False
Apple,Software Engineer,175000,"London, EN, United Kingdom",4.0,1.0,127000.0,13000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,485000,"Cupertino, CA",10.0,4.0,235000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,325000,"Santa Clara, CA",7.0,5.0,200000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,450000,"Austin, TX",12.0,7.0,200000.0,50000.0,0,0,1,0,0,False
Apple,Technical Program Manager,280000,"Cupertino, CA",7.0,1.0,220000.0,20000.0,0,1,0,0,0,False
Apple,Technical Program Manager,250000,"Cupertino, CA",10.0,2.0,155000.0,20000.0,1,0,0,0,0,False
Apple,Human Resources,30000,"Bangalore, KA, India",10.0,3.0,30000.0,1000.0,0,0,0,0,0,False
Apple,Hardware Engineer,181000,"Cupertino, CA",5.0,3.0,135000.0,7000.0,0,0,0,0,0,False
Apple,Hardware Engineer,285000,"Cupertino, CA",10.0,5.0,173000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,256000,"Cupertino, CA",6.0,3.0,153000.0,18000.0,1,0,0,0,0,False
Apple,Software Engineer,197000,"Cupertino, CA",2.0,2.0,130000.0,2000.0,0,1,0,0,0,False
Apple,Hardware Engineer,205000,"Cupertino, CA",6.0,4.0,155000.0,10000.0,0,0,1,0,0,False
Apple,Hardware Engineer,250000,"Cupertino, CA",3.0,1.0,160000.0,20000.0,0,0,1,0,0,False
Apple,Software Engineer,290000,"Cupertino, CA",14.0,7.0,180000.0,22000.0,0,0,0,0,0,False
Apple,Hardware Engineer,450000,"Cupertino, CA",16.0,4.0,210000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,200000,"Sunnyvale, CA",10.0,2.0,155000.0,0.0,0,1,0,0,0,False
Apple,Software Engineer,216000,"Austin, TX",10.0,0.0,160000.0,16000.0,0,0,0,0,0,False
Apple,Software Engineer,220000,"Sunnyvale, CA",5.0,1.0,170000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,195000,"Cupertino, CA",3.0,2.0,141000.0,12000.0,0,1,0,0,0,False
Apple,Mechanical Engineer,175000,"Cupertino, CA",5.0,0.0,150000.0,0.0,0,0,0,0,0,False
Apple,Data Scientist,350000,"Sunnyvale, CA",2.0,1.0,200000.0,20000.0,0,0,1,0,0,False
Apple,Hardware Engineer,227000,"Cupertino, CA",12.0,0.0,170000.0,17000.0,0,0,0,0,0,False
Apple,Hardware Engineer,210000,"Santa Clara, CA",0.0,0.0,120000.0,50000.0,0,0,0,0,0,False
Apple,Hardware Engineer,168000,"Cupertino, CA",1.0,0.0,130000.0,25000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,150000,"Cupertino, CA",2.0,0.0,150000.0,0.0,0,1,0,0,0,False
Apple,Marketing,655000,"Cupertino, CA",16.0,2.0,230000.0,50000.0,1,0,0,0,0,False
Apple,Software Engineer,181000,"Cupertino, CA",2.0,0.0,130000.0,25000.0,0,1,0,0,0,False
Apple,Software Engineer,295000,"Cupertino, CA",19.0,0.0,200000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,230000,"Austin, TX",6.0,0.0,175000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,242000,"Herzliyya, TA, Israel",15.0,4.0,166000.0,36000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,385000,"Cupertino, CA",20.0,5.0,205000.0,30000.0,0,1,0,0,0,False
Apple,Hardware Engineer,250000,"Cupertino, CA",11.0,3.0,155000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,512000,"Cupertino, CA",19.0,8.0,230000.0,33000.0,1,0,0,0,0,False
Apple,Data Scientist,228000,"Sunnyvale, CA",0.0,0.0,165000.0,13000.0,0,0,1,0,0,False
Apple,Software Engineer,500000,"Cupertino, CA",10.0,10.0,220000.0,40000.0,0,0,0,0,0,False
Apple,Technical Program Manager,152000,"San Francisco, CA",0.0,0.0,110000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,438000,"Cupertino, CA",19.0,8.0,230000.0,33000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,200000,"Cupertino, CA",6.0,4.0,130000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,345000,"Cupertino, CA",18.0,2.0,190000.0,35000.0,0,0,1,0,0,False
Apple,Hardware Engineer,333000,"Cupertino, CA",19.0,3.0,229000.0,32000.0,1,0,0,0,0,False
Apple,Software Engineer,245000,"Austin, TX",8.0,5.0,132000.0,25000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,200000,"Cupertino, CA",6.0,4.0,130000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,248000,"Cupertino, CA",10.0,1.0,180000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineer,403000,"Cupertino, CA",8.0,3.0,185000.0,23000.0,1,0,0,0,0,False
Apple,Software Engineer,270000,"Seattle, WA",9.0,0.0,185000.0,22000.0,0,1,0,0,0,False
Apple,Hardware Engineer,290000,"Cupertino, CA",6.0,4.0,165000.0,25000.0,0,0,1,0,0,False
Apple,Technical Program Manager,240000,"Seattle, WA",20.0,1.0,180000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,445000,"Cupertino, CA",14.0,6.0,230000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,186000,"Cupertino, CA",1.0,0.0,130000.0,30000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,206000,"Santa Clara, CA",3.0,3.0,136000.0,15000.0,0,1,0,0,0,False
Apple,Software Engineer,170000,"Cupertino, CA",13.0,4.0,160000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,150000,"Stuttgart, BW, Germany",10.0,3.0,110000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,305000,"Cupertino, CA",3.0,3.0,185000.0,20000.0,0,0,1,0,0,False
Apple,Hardware Engineer,260000,"Cupertino, CA",6.0,3.0,155000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,176000,"Cupertino, CA",1.0,0.0,130000.0,5000.0,1,0,0,0,0,False
Apple,Hardware Engineer,300000,"Portland, OR",9.0,2.0,175000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,400000,"Sunnyvale, CA",15.0,9.0,200000.0,40000.0,1,0,0,0,0,False
Apple,Hardware Engineer,409000,"Cupertino, CA",5.0,5.0,214000.0,35000.0,0,0,1,0,0,False
Apple,Hardware Engineer,198000,"Cupertino, CA",7.0,2.0,148000.0,10000.0,1,0,0,0,0,False
Apple,Data Scientist,240000,"Cupertino, CA",4.0,4.0,145000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,270000,"Cupertino, CA",7.0,5.0,160000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,29000,"Hyderabad, TS, India",0.0,0.0,17000.0,6000.0,0,1,0,0,0,False
Apple,Technical Program Manager,265000,"Cupertino, CA",10.0,3.0,195000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,375000,"Cupertino, CA",5.0,0.0,200000.0,50000.0,0,0,0,0,0,False
Apple,Hardware Engineer,242000,"Cupertino, CA",15.0,5.0,200000.0,12000.0,0,0,1,0,0,False
Apple,Software Engineering Manager,505000,"Cupertino, CA",10.0,3.0,230000.0,25000.0,0,0,1,0,0,False
Apple,Hardware Engineer,335000,"Cupertino, CA",4.0,4.0,157000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,381000,"Cupertino, CA",9.0,4.0,201000.0,25000.0,0,1,0,0,0,False
Apple,Hardware Engineer,185000,"Cupertino, CA",5.0,0.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,170000,"Cupertino, CA",2.0,2.0,135000.0,15000.0,0,1,0,0,0,False
Apple,Hardware Engineer,218000,"Cupertino, CA",0.0,0.0,125000.0,55000.0,0,1,0,0,0,False
Apple,Software Engineer,281000,"Cupertino, CA",5.0,3.0,155000.0,25000.0,0,0,0,0,0,False
Apple,Marketing,535000,"Los Angeles, CA",15.0,0.0,235000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,345000,"San Francisco, CA",20.0,3.0,245000.0,20000.0,0,1,0,0,0,False
Apple,Hardware Engineer,190000,"Cupertino, CA",4.0,0.0,150000.0,10000.0,1,0,0,0,0,False
Apple,Software Engineer,222000,"Elk Grove, CA",15.0,4.0,150000.0,12000.0,0,1,0,0,0,False
Apple,Software Engineer,304000,"Cupertino, CA",2.0,1.0,170000.0,17000.0,0,1,0,0,0,False
Apple,Software Engineer,314000,"Cupertino, CA",10.0,2.0,189000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,306000,"Cupertino, CA",3.0,3.0,194000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,182000,"Cupertino, CA",1.0,1.0,134000.0,11000.0,0,0,0,0,0,False
Apple,Software Engineer,169000,"Cupertino, CA",0.0,0.0,125000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,243000,"Cupertino, CA",3.0,3.0,143000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,175000,"San Diego, CA",3.0,1.0,120000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,332000,"Cupertino, CA",3.0,3.0,187000.0,25000.0,0,1,0,0,0,False
Apple,Software Engineer,345000,"Cupertino, CA",5.0,3.0,180000.0,25000.0,0,0,1,0,0,False
Apple,Hardware Engineer,165000,"Cupertino, CA",1.0,1.0,140000.0,0.0,0,0,1,0,0,False
Apple,Software Engineer,290000,"San Francisco, CA",5.0,3.0,170000.0,20000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,280000,"Cupertino, CA",7.0,3.0,162000.0,19000.0,0,0,0,0,0,False
Apple,Software Engineer,241000,"San Francisco, CA",1.0,1.0,144000.0,12000.0,0,0,0,0,0,False
Apple,Software Engineer,435000,"Cupertino, CA",3.0,3.0,200000.0,35000.0,0,0,0,0,0,False
Apple,Technical Program Manager,220000,"Cupertino, CA",2.0,2.0,146000.0,0.0,0,1,0,0,0,False
Apple,Software Engineer,176000,"San Francisco, CA",0.0,0.0,130000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,218000,"Cupertino, CA",5.0,1.0,152000.0,16000.0,0,0,0,0,0,False
Apple,Software Engineer,257000,"Cupertino, CA",12.0,1.0,185000.0,12000.0,0,0,0,0,0,False
Apple,Hardware Engineer,447000,"Cupertino, CA",15.0,7.0,232000.0,40000.0,1,0,0,0,0,False
Apple,Hardware Engineer,362000,"Cupertino, CA",10.0,1.0,210000.0,27000.0,0,0,0,0,0,False
Apple,Software Engineer,274000,"Austin, TX",12.0,1.0,152000.0,15000.0,0,0,0,0,0,False
Apple,Hardware Engineer,300000,"Sunnyvale, CA",10.0,1.0,185000.0,15000.0,1,0,0,0,0,False
Apple,Hardware Engineer,440000,"Cupertino, CA",15.0,5.0,215000.0,45000.0,0,0,0,0,0,False
Apple,Business Analyst,82000,"Austin, TX",15.0,15.0,78000.0,3000.0,0,0,0,0,0,False
Apple,Hardware Engineer,265000,"Cupertino, CA",4.0,3.0,165000.0,20000.0,0,0,1,0,0,False
Apple,Software Engineer,671000,"Cupertino, CA",16.0,8.0,241000.0,45000.0,1,0,0,0,0,False
Apple,Hardware Engineer,191000,"Cupertino, CA",4.0,0.0,145000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,276000,"San Francisco, CA",4.0,2.0,170000.0,18000.0,0,1,0,0,0,False
Apple,Software Engineer,284000,"Cupertino, CA",2.0,1.0,194000.0,20000.0,0,1,0,0,0,False
Apple,Mechanical Engineer,258000,"Cupertino, CA",5.0,5.0,154000.0,19000.0,0,1,0,0,0,False
Apple,Mechanical Engineer,240000,"Cupertino, CA",10.0,5.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Hardware Engineer,221000,"Cupertino, CA",5.0,3.0,147000.0,14000.0,1,0,0,0,0,False
Apple,Software Engineer,223000,"Pittsburgh, PA",6.0,2.0,125000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,115000,"Santa Clara, CA",1.0,1.0,110000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,193000,"Cupertino, CA",6.0,3.0,155000.0,17000.0,1,0,0,0,0,False
Apple,Software Engineer,465000,"Cupertino, CA",7.0,7.0,205000.0,30000.0,0,0,1,0,0,False
Apple,Software Engineer,223000,"Cupertino, CA",2.0,2.0,150000.0,11000.0,1,0,0,0,0,False
Apple,Software Engineer,350000,"Sunnyvale, CA",2.0,2.0,180000.0,70000.0,0,0,0,0,0,False
Apple,Software Engineer,370000,"Austin, TX",20.0,14.0,170000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,354000,"Cupertino, CA",3.0,2.0,165000.0,14000.0,0,0,0,0,0,False
Apple,Software Engineer,215000,"Cupertino, CA",4.0,4.0,180000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,163000,"Cupertino, CA",2.0,0.0,130000.0,10000.0,1,0,0,0,0,False
Apple,Hardware Engineer,282000,"San Francisco, CA",14.0,7.0,183000.0,19000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,271000,"Cupertino, CA",12.0,5.0,156000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,180000,"Seattle, WA",10.0,1.0,161000.0,21000.0,0,1,0,0,0,False
Apple,Software Engineer,277000,"Cupertino, CA",6.0,1.0,180000.0,19000.0,0,0,0,0,0,False
Apple,Software Engineer,176000,"Cupertino, CA",0.0,0.0,130000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,336000,"San Francisco, CA",4.0,4.0,181000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",20.0,0.0,190000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,245000,"Cupertino, CA",3.0,1.0,140000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,173000,"Sunnyvale, CA",2.0,0.0,130000.0,30000.0,1,0,0,0,0,False
Apple,Software Engineer,203000,"Cupertino, CA",7.0,7.0,152000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,287000,"San Francisco, CA",7.0,3.0,172000.0,15000.0,0,0,0,1,0,False
Apple,Software Engineer,387000,"Cupertino, CA",13.0,8.0,204000.0,37000.0,1,0,0,0,0,False
Apple,Software Engineer,338000,"Cupertino, CA",3.0,3.0,148000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,336000,"Cupertino, CA",7.0,2.0,193000.0,23000.0,0,0,1,0,0,False
Apple,Data Scientist,232000,"Cupertino, CA",12.0,3.0,175000.0,14000.0,1,0,0,0,0,False
Apple,Software Engineer,307000,"Cupertino, CA",3.0,3.0,165000.0,26000.0,0,1,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",10.0,2.0,193000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,385000,"Cupertino, CA",4.0,4.0,165000.0,20000.0,0,1,0,0,0,False
Apple,Mechanical Engineer,150000,"Cupertino, CA",2.0,1.0,115000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,441000,"San Francisco, CA",12.0,5.0,205000.0,44000.0,0,0,0,0,0,False
Apple,Hardware Engineer,130000,"Shenzhen, GD, China",15.0,1.0,70000.0,10000.0,0,1,0,0,0,False
Apple,Software Engineer,263000,"Cupertino, CA",4.0,3.0,152000.0,31000.0,0,1,0,0,0,False
Apple,Mechanical Engineer,280000,"Cupertino, CA",6.0,4.0,150000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,306000,"Cupertino, CA",18.0,0.0,210000.0,21000.0,1,0,0,0,0,False
Apple,Hardware Engineer,247000,"Cupertino, CA",2.0,2.0,173000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,510000,"Cupertino, CA",10.0,5.0,201000.0,31000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,700000,"Cupertino, CA",18.0,13.0,275000.0,80000.0,0,0,0,0,0,False
Apple,Hardware Engineer,460000,"Cupertino, CA",6.0,6.0,181000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,386000,"Cupertino, CA",17.0,6.0,212000.0,31000.0,0,0,0,0,0,False
Apple,Hardware Engineer,223000,"Cupertino, CA",4.0,0.0,160000.0,25000.0,1,0,0,0,0,False
Apple,Hardware Engineer,275000,"Cupertino, CA",14.0,5.0,178000.0,17000.0,0,0,0,0,0,False
Apple,Hardware Engineer,254000,"Cupertino, CA",3.0,3.0,149000.0,20000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,255000,"Cupertino, CA",5.0,4.0,150000.0,25000.0,0,0,0,0,0,False
Apple,Data Scientist,324000,"Cupertino, CA",3.0,3.0,170000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,225000,"Cupertino, CA",4.0,1.0,150000.0,15000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,320000,"Cupertino, CA",6.0,4.0,157000.0,8000.0,1,0,0,0,0,False
Apple,Technical Program Manager,210000,"Munich, BY, Germany",15.0,1.0,110000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,320000,"San Francisco, CA",3.0,3.0,146000.0,20000.0,0,1,0,0,0,False
